,index,url,book_id,title,award_count,author,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,place,normalise_mean
66,69,https://www.goodreads.com/book/show/85443.The_Lords_of_Discipline,85443.0,The Lords of Discipline,1,Pat Conroy,4.31,25394,25394,512,1980.0,False,"Fiction, Historical, Historical Fiction, War, Military Fiction, American, Southern, Literature, Young Adult, Coming Of Age, Literary Fiction, Novels, Audiobook, Contemporary",Lillian Smith Book Award (1981),South Carolina,6.193068329846445
67,70,https://www.goodreads.com/book/show/1278752.The_House_at_Riverton,1278752.0,The House at Riverton,1,Kate Morton,3.94,106674,106674,599,2006.0,False,"Historical, Historical Fiction, Fiction, Mystery, Historical, Romance, Gothic, European Literature, British Literature, Adult, Adult Fiction, Audiobook",Australian Book Industry Award (ABIA) for General Fiction and Nominee for Newcomer (2007),Riverton Manor,5.111899498677614
68,71,https://www.goodreads.com/book/show/448873.The_Thief,448873.0,The Thief,3,Megan Whalen Turner,3.86,74880,74880,280,1996.0,True,"Fantasy, Young Adult, Fiction, Adventure, Historical, Historical Fiction, Young Adult, Young Adult Fantasy, Fantasy, High Fantasy, Fantasy, Mythology, Childrens, Middle Grade, Childrens","Newbery Medal Nominee (1997), Mythopoeic Fantasy Award for Children’s Literature (2011), Dorothy Canfield Fisher Children's Book Award Nominee (1998)",nan,4.87813326491138
69,72,https://www.goodreads.com/book/show/2247142.The_Talented_Mr_Ripley,2247142.0,The Talented Mr. Ripley,2,Patricia Highsmith,3.93,67439,67439,320,1955.0,True,"Fiction, Mystery, Thriller, Mystery, Crime, Classics, Suspense, Thriller, Mystery Thriller, Novels, Drama, Cultural, Italy","Grand Prix de Littérature Policière for Romans étrangers (1957), Edgar Award Nominee for Best Novel (1956)","Italy, New York City, New York, Italian Riviera",5.082678719456835
70,73,https://www.goodreads.com/book/show/44416211-the-candidate-and-other-stories,44416211.0,The Candidate and other stories,0,Samuel R. George,4.35,890,890,192,2019.0,False,"Contemporary, Book Club, Drama, Epic, Fiction, Novels, Fantasy",nan,nan,6.309951446729562
71,74,https://www.goodreads.com/book/show/28449207-strange-the-dreamer,28449207.0,Strange the Dreamer,4,Laini Taylor,4.26,94011,94011,544,2017.0,True,"Fantasy, Young Adult, Romance, Fiction, Young Adult, Young Adult Fantasy, Audiobook, Fantasy, Magic, Fantasy, High Fantasy, Adventure, Science Fiction Fantasy","Michael L. Printz Award Nominee (2018), South Carolina Book Award Nominee for Young Adult (2020), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2017), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2017)",nan,6.0469644337425486
72,75,https://www.goodreads.com/book/show/178476.Slave_to_Sensation,178476.0,Slave to Sensation,0,Nalini Singh,4.08,65682,65682,334,2006.0,True,"Romance, Fantasy, Paranormal, Romance, Paranormal Romance, Fantasy, Fantasy, Urban Fantasy, Paranormal, Shapeshifters, Adult, Science Fiction, Fiction, Fantasy, Supernatural",nan,"San Francisco, California",5.520990407768523
73,76,https://www.goodreads.com/book/show/1268479.Warbreaker,1268479.0,Warbreaker,1,Brandon Sanderson,4.26,129999,129999,688,2009.0,True,"Fantasy, Fiction, Fantasy, High Fantasy, Fantasy, Epic Fantasy, Adult, Audiobook, Fantasy, Magic, Science Fiction Fantasy, Young Adult, Adventure",David Gemmell Legend Award Nominee for Best Fantasy Novel (2010),nan,6.0469644337425486
74,77,https://www.goodreads.com/book/show/80890.Buddenbrooks,80890.0,Buddenbrooks: The Decline of a Family,0,Thomas Mann,4.17,22973,22973,731,1901.0,False,"Classics, Fiction, European Literature, German Literature, Cultural, Germany, Literature, Historical, Historical Fiction, Novels, Literature, 20th Century, Nobel Prize, Literary Fiction",nan,"Germany, Lübeck",5.7839774207555354
75,78,https://www.goodreads.com/book/show/121127.Faith_of_the_Fallen,121127.0,Faith of the Fallen,0,Terry Goodkind,4.08,71448,71448,785,2001.0,True,"Fantasy, Fiction, Fantasy, Epic Fantasy, Young Adult, Science Fiction Fantasy, Fantasy, High Fantasy, Adventure, Childrens, Fantasy, Magic, Childrens, Middle Grade",nan,nan,5.520990407768523
76,79,https://www.goodreads.com/book/show/4932435-finnikin-of-the-rock,4932435.0,Finnikin of the Rock,6,Melina Marchetta,3.87,46929,46929,416,2008.0,True,"Fantasy, Young Adult, Romance, Adventure, Fiction, Young Adult, Young Adult Fantasy, Fantasy, High Fantasy, Fantasy, Magic, Childrens, Young Adult, Teen","Children's Book Council of Australia Award Nominee for Book of the Year - Older Readers (2009), Aurealis Award for Young Adult Novel (2008), Sakura Medal Nominee for High School Book (2010), Lincoln Award Nominee (2013), Australian Book Industry Award (ABIA) for Older Children (ages 8-14) (2009), Premio El Templo de las Mil Puertas for Mejor novela extranjera perteneciente a saga (2012)",nan,4.907354044132159
77,80,https://www.goodreads.com/book/show/20564.The_Mill_on_the_Floss,20564.0,The Mill on the Floss,0,George Eliot,3.8,48976,48976,579,1860.0,False,"Classics, Fiction, Literature, 19th Century, Literature, Historical, Victorian, Historical, Historical Fiction, European Literature, British Literature, Novels, Classics, Classic Literature, Literature, English Literature",nan,St. Ogg's,4.702808589586704
78,81,https://www.goodreads.com/book/show/13600318-reckless,13600318.0,Reckless,1,S.C. Stephens,4.41,76237,76237,546,2013.0,True,"Romance, New Adult, Contemporary, Romance, Contemporary Romance, Music, Adult, Adult Fiction, Erotica, Womens Fiction, Chick Lit, Young Adult, Love",Goodreads Choice Award Nominee for Romance (2013),nan,6.4852761220542385
79,82,https://www.goodreads.com/book/show/668.We_the_Living,668.0,We the Living,0,Ayn Rand,3.92,26557,26557,464,1936.0,False,"Fiction, Classics, Philosophy, Historical, Historical Fiction, Literature, Cultural, Russia, Politics, Novels, Historical, Science Fiction, Dystopia",nan,"St. Petersburg, Russia, Russia",5.053457940236055
80,83,https://www.goodreads.com/book/show/8650.The_Lost_World,8650.0,The Lost World,0,Michael Crichton,3.8,131494,131494,448,1995.0,True,"Fiction, Science Fiction, Thriller, Adventure, Fantasy, Horror, Animals, Dinosaurs, Science Fiction Fantasy, Novels, Suspense",nan,Costa Rica,4.702808589586704
81,84,https://www.goodreads.com/book/show/2986865-eon,2986865.0,Eon: Dragoneye Reborn,5,Alison Goodman,3.93,62723,62723,531,2008.0,True,"Fantasy, Young Adult, Fantasy, Dragons, Fantasy, Magic, Adventure, Fiction, Fantasy, High Fantasy, Young Adult, Young Adult Fantasy, Fantasy, Mythology, Childrens","Locus Award Nominee for Best Young Adult Novel (2009), Victorian Premier's Literary Award Nominee for Young Adult Fiction Prize (2009), James Tiptree Jr. Award Nominee (2008), Aurealis Award for Best Fantasy Novel & Nominee for Young Adult Novel (2008), The Inky Awards Nominee for Gold Inky (2009)",nan,5.082678719456835
82,85,https://www.goodreads.com/book/show/34912895-the-great-alone,34912895.0,The Great Alone,2,Kristin Hannah,4.35,429523,429523,435,2018.0,False,"Fiction, Historical, Historical Fiction, Audiobook, Historical, Adult, Adult Fiction, Romance, Book Club, Contemporary, Family","Audie Award Nominee for Fiction (2019), Goodreads Choice Award for Historical Fiction (2018)",Alaska,6.309951446729562
83,86,https://www.goodreads.com/book/show/19312.The_Brothers_Lionheart,19312.0,The Brothers Lionheart,4,Astrid Lindgren,4.33,30538,30538,231,1973.0,False,"Fantasy, Childrens, Classics, Fiction, European Literature, Swedish Literature, European Literature, Scandinavian Literature, Adventure, Childrens, Middle Grade, Young Adult, Cultural, Sweden","Zilveren Griffel (1975), Wilhelm-Hauff-Preis (1979), Międzynarodowa Nagroda Literacka im. Janusza Korczaka (1979), Premio Bancarelino (1978)",Nangijala,6.251509888288004
84,87,https://www.goodreads.com/book/show/383206.Wives_and_Daughters,383206.0,Wives and Daughters,0,Elizabeth Gaskell,4.1,43776,43776,679,1863.0,False,"Classics, Fiction, Romance, Historical, Historical Fiction, Literature, 19th Century, Historical, Victorian, Literature, Historical, European Literature, British Literature, Classics, Classic Literature",nan,United Kingdom,5.57943196621008
85,88,https://www.goodreads.com/book/show/83763.Prey,83763.0,Prey,0,Michael Crichton,3.76,169312,169312,507,2002.0,False,"Fiction, Science Fiction, Thriller, Horror, Suspense, Mystery, Novels, Science Fiction Fantasy, Adventure, Audiobook",nan,Nevada desert,4.585925472703587
86,89,https://www.goodreads.com/book/show/113205.Heart_of_a_Dog,113205.0,Heart of a Dog,0,Mikhail Bulgakov,4.1,44307,44307,123,1925.0,False,"Fiction, Cultural, Russia, Classics, Literature, Russian Literature, Science Fiction, Literature, Novels, Fantasy, Literature, 20th Century, Humor",nan,"Moscow, Russia, Soviet Union",5.57943196621008
87,91,https://www.goodreads.com/book/show/2054.The_Long_Goodbye,2054.0,The Long Goodbye,1,Raymond Chandler,4.2,35653,35653,379,1953.0,True,"Mystery, Fiction, Mystery, Crime, Mystery, Noir, Classics, Mystery, Detective, Thriller, Mystery Thriller, Novels, Thriller, Literature, American",CWA Best Ever Nominee for Crime Novel (2013),"Los Angeles, California, California",5.871639758417874
88,92,https://www.goodreads.com/book/show/52775419-the-steps,52775419.0,The Steps: 12 Secrets To Raising Happy and Successful Kids,0,Andrew    Watson,4.63,78,78,289,2019.0,False,Parenting,nan,nan,7.12813326491138
89,93,https://www.goodreads.com/book/show/32559.The_Fall_of_the_House_of_Usher_and_Other_Tales,32559.0,The Fall of the House of Usher and Other Tales,0,Edgar Allan Poe,4.17,69325,69325,400,1849.0,False,"Classics, Horror, Fiction, Short Stories, Gothic, Literature, Mystery, Fantasy, Poetry, Literature, American",nan,nan,5.7839774207555354
90,94,https://www.goodreads.com/book/show/31456.The_Twits,31456.0,The Twits,2,Roald Dahl,3.97,123861,123861,96,1980.0,False,"Childrens, Fiction, Fantasy, Classics, Childrens, Middle Grade, Humor, Young Adult, European Literature, British Literature, Novels, Childrens, Juvenile","Zilveren Griffel (1982), Books I Loved Best Yearly (BILBY) Awards for Early Readers  (2009)",nan,5.199561836339952
91,95,https://www.goodreads.com/book/show/357.The_Long_Dark_Tea_Time_of_the_Soul,357.0,The Long Dark Tea-Time of the Soul,0,Douglas Adams,4.03,82724,82724,307,1988.0,True,"Fiction, Fantasy, Science Fiction, Humor, Mystery, Humor, Comedy, Science Fiction Fantasy, Audiobook, Novels, European Literature, British Literature",nan,"United Kingdom, London, England",5.374886511664628
92,96,https://www.goodreads.com/book/show/77773.To_Say_Nothing_of_the_Dog,77773.0,To Say Nothing of the Dog,7,Connie Willis,4.12,34996,34996,512,1998.0,True,"Science Fiction, Science Fiction, Time Travel, Fiction, Historical, Historical Fiction, Fantasy, Humor, Historical, Mystery, Science Fiction Fantasy, Romance","Hugo Award for Best Novel (1999), Nebula Award Nominee for Best Novel (1998), Locus Award for Best Science Fiction Novel (1999), Kurd-Laßwitz-Preis for Bestes ausländisches Werk (2002), Grand Prix de l'Imaginaire Nominee for Roman étranger (2001), ALA Alex Award (1998), Prix Bob Morane for roman traduit (2001)",nan,5.63787352465164
93,97,https://www.goodreads.com/book/show/93724.Twilight,93724.0,Twilight,0,Meg Cabot,4.23,40156,40156,312,2005.0,True,"Young Adult, Fantasy, Paranormal, Fantasy, Romance, Paranormal, Ghosts, Fantasy, Supernatural, Fiction, Young Adult, Teen, Womens Fiction, Chick Lit, Mystery",nan,"Carmel-by-the-Sea, California",5.959302096080213
94,98,https://www.goodreads.com/book/show/27037.Confessions,27037.0,Confessions,0,Augustine of Hippo,3.91,50987,50987,341,1998.0,False,"Philosophy, Classics, Religion, Religion, Theology, Nonfiction, Biography, Christian, Religion, Christianity, History, Spirituality",nan,nan,5.024237161015277
95,99,https://www.goodreads.com/book/show/4325.Dreamland,4325.0,Dreamland,3,Sarah Dessen,3.9,77252,77252,250,2000.0,False,"Young Adult, Contemporary, Romance, Fiction, Realistic Fiction, Womens Fiction, Chick Lit, Sociology, Abuse, Young Adult, Teen, Young Adult, Young Adult Contemporary, Young Adult, High School","Rhode Island Teen Book Award Nominee (2001), Eliot Rosewater Indiana High School Book Award (2003), Margaret A. Edwards Award (2017)","Lakeview, North Carolina",4.995016381794497
96,100,https://www.goodreads.com/book/show/2493.The_Time_Machine,2493.0,The Time Machine,0,H.G. Wells,3.89,432309,432309,118,1895.0,False,"Classics, Science Fiction, Fiction, Science Fiction, Time Travel, Fantasy, Science Fiction, Dystopia, Science Fiction Fantasy, Literature, Adventure, Novels",nan,"United Kingdom, London, England, England",4.965795602573719
97,101,https://www.goodreads.com/book/show/29579.Foundation,29579.0,Foundation,0,Isaac Asimov,4.17,429441,429441,244,1951.0,True,"Science Fiction, Fiction, Classics, Science Fiction Fantasy, Fantasy, Space, Space Opera, Novels, Space, Audiobook, Speculative Fiction",nan,nan,5.7839774207555354
98,102,https://www.goodreads.com/book/show/39662.Different_Seasons,39662.0,Different Seasons,1,Stephen King,4.34,183596,183596,560,1982.0,False,"Horror, Fiction, Short Stories, Thriller, Mystery, Fantasy, Drama, Suspense, Classics, Anthologies",World Fantasy Award Nominee for Best Anthology/Collection (1982),nan,6.280730667508783
99,103,https://www.goodreads.com/book/show/4929.Kafka_on_the_Shore,4929.0,Kafka on the Shore,7,Haruki Murakami,4.13,330355,330355,467,2002.0,False,"Fiction, Magical Realism, Fantasy, Cultural, Japan, Asian Literature, Japanese Literature, Contemporary, Novels, Literature, Literary Fiction, Cultural, Asia","World Fantasy Award for Best Novel (2006), Los Angeles Times Book Prize Nominee for Fiction (2005), Independent Foreign Fiction Prize Nominee for Longlist (2006), PEN Translation Prize for Philip Gabriel (2006), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2005), Tähtifantasia Award (2010), Βραβείο Βιβλίου Public for Μεταφρασμένο μυθιστόρημα της χρονιάς (Translator: Αργυρώ Μαντόγλου) (2016)",Takamatsu,5.667094303872419
100,104,https://www.goodreads.com/book/show/4687.The_Cider_House_Rules,4687.0,The Cider House Rules,0,John Irving,4.14,165343,165343,973,1985.0,False,"Fiction, Classics, Historical, Historical Fiction, Literature, Literary Fiction, Novels, Contemporary, Literature, American, Adult Fiction, Historical",nan,"Three Mile Falls, Maine, St. Cloud's, Maine, Maine",5.6963150830931975
101,105,https://www.goodreads.com/book/show/93.Heidi,93.0,Heidi,0,Johanna Spyri,3.99,177490,177490,352,1880.0,True,"Classics, Fiction, Childrens, Young Adult, Historical, Historical Fiction, Childrens, Middle Grade, Historical, Childrens, Childrens Classics, Childrens, Juvenile, Literature, 19th Century",nan,Switzerland,5.258003394781511
102,106,https://www.goodreads.com/book/show/8755776-city-of-lost-souls,8755776.0,City of Lost Souls,1,Cassandra Clare,4.25,451168,451168,546,2012.0,True,"Fantasy, Young Adult, Romance, Fantasy, Paranormal, Fantasy, Urban Fantasy, Paranormal, Vampires, Paranormal, Angels, Fiction, Fantasy, Supernatural, Fantasy, Magic",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Goodreads Author (2012),"New York City, New York, Venice, Prague (Praha), Paris, Ireland",6.0177436545217695
103,107,https://www.goodreads.com/book/show/17927395-a-court-of-mist-and-fury,17927395.0,A Court of Mist and Fury,1,Sarah J. Maas,4.61,417320,417320,626,2016.0,True,"Fairies, Fae, Young Adult, Young Adult Fantasy, Audiobook, Romance, Fantasy Romance, Paranormal, Fairies, Adult, Romance, Paranormal Romance, Fantasy, Science Fiction Fantasy, Action",Goodreads Choice Award for Young Adult Fantasy & Science Fiction (2016) and Nominee for Best of the Best  (2018),nan,7.069691706469823
104,108,https://www.goodreads.com/book/show/37732.Are_You_There_God_It_s_Me_Margaret,37732.0,"Are You There God? It's Me, Margaret",4,Judy Blume,3.9,196571,196571,149,1970.0,False,"Young Adult, Fiction, Childrens, Classics, Childrens, Middle Grade, Young Adult, Coming Of Age, Realistic Fiction, Contemporary, Literature, Banned Books, Childrens, Juvenile","Young Hoosier Book Award (1976), Nene Award (1975), North Dakota Children's Choice Award (1979), Golden Archer Award (1974)","New York City, New York, Farbrook, New Jersey, New Jersey",4.995016381794497
105,109,https://www.goodreads.com/book/show/10959.Sophie_s_World,10959.0,Sophie's World,8,Jostein Gaarder,3.94,211661,211661,403,1991.0,False,"Philosophy, Fiction, Classics, Young Adult, Novels, Fantasy, Literature, Contemporary, Unfinished, European Literature, Scandinavian Literature","Buxtehuder Bulle (1996), Premio Bancarella (1995), Deutscher Jugendliteraturpreis for Jugendbuch (1994), Prix des libraires du Québec for Lauréats hors Québec (1996), دار المنى, Literaturpreis der Jury der jungen Leser for Jugendbuch (1997), Premio San Clemente for Novela Estranxeira (1996), Prime Minister of Pakistan's Award for Literature",nan,5.111899498677614
